common_risk_budget_percent,common_risk_budget_probability,is_external_display_point,model_id,selected_calibration_method,maximum_feasible_approval_rate_percent,approved_count,rejected_count,boundary_calibrated_pd_cutoff,approved_portfolio_mean_calibrated_pd,cumulative_expected_defaults,realised_approved_defaults,realised_approved_non_defaults,realised_approved_default_rate,budget_slack,feasibility_flag,status,stable_tie_break_rule
1.48,0.0148,False,lightgbm_T_plus_AD,identity,72.8793575517797,166893,62106,0.0359095425403339,0.0147999248254572,2470.003853895042,2404,164489,0.0144044387721474,7.517454271924184e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.49,0.0149,False,lightgbm_T_plus_AD,identity,73.22302717479116,167680,61319,0.0363259818798658,0.014899974461277,2498.4277176669407,2428,165252,0.014479961832061,2.5538722921158996e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.5,0.015,True,lightgbm_T_plus_AD,identity,73.56320333276564,168459,60540,0.0367052464710276,0.0149999108048147,2526.8699742682934,2460,165999,0.0146029597706266,8.919518521693925e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.51,0.0151,False,lightgbm_T_plus_AD,identity,73.90075939196241,169232,59767,0.0370995064080665,0.0150999355948957,2555.392300595393,2489,166743,0.0147076203082159,6.440510427752066e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.52,0.0152,False,lightgbm_T_plus_AD,identity,74.23525866925183,169998,59001,0.0374872494284309,0.0151999245127732,2583.9567673224215,2514,167484,0.0147884092754032,7.548722678191179e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.53,0.0153,False,lightgbm_T_plus_AD,identity,74.56670116463391,170757,58242,0.0378935564001778,0.0152999032483573,2612.5655789797515,2548,168209,0.0149217894434781,9.675164267496097e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.54,0.0154,False,lightgbm_T_plus_AD,identity,74.89552356123826,171510,57489,0.0382872413048796,0.0153999449167198,2641.244552666618,2574,168936,0.0150078712611509,5.508328017149455e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.55,0.0155,False,lightgbm_T_plus_AD,identity,75.22128917593527,172256,56743,0.0387035072717992,0.0154999932016427,2669.9668289421807,2615,169641,0.0151808935537804,6.798357208778749e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.56,0.0156,False,lightgbm_T_plus_AD,identity,75.54399800872493,172995,56004,0.0390976839494624,0.0155999350161328,2698.7107581159107,2649,170346,0.0153125812884765,6.498386710164505e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.57,0.0157,False,lightgbm_T_plus_AD,identity,75.86408674273687,173728,55271,0.0395202216342671,0.015699948015402,2727.5205688197657,2681,171047,0.0154321698286977,5.1984597959631174e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.58,0.0158,False,lightgbm_T_plus_AD,identity,76.18111869484146,174454,54545,0.0399179900359654,0.0157998880822804,2756.3536755061555,2715,171739,0.0155628417806413,1.119177195398058e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.59,0.0159,False,lightgbm_T_plus_AD,identity,76.49596723129795,175175,53824,0.0403025714759434,0.0158999776362569,2785.2785824313182,2748,172427,0.0156871699728842,2.2363743010234142e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.6,0.016,False,lightgbm_T_plus_AD,identity,76.8077589858471,175889,53110,0.0407260440134278,0.0159998910284471,2814.2048331025394,2781,173108,0.0158111081420668,1.089715528576618e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.61,0.0161,False,lightgbm_T_plus_AD,identity,77.11736732474814,176598,52401,0.041146025543128,0.0160999894648065,2843.2259395059054,2816,173782,0.0159458204509677,1.0535193460670111e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.62,0.0162,False,lightgbm_T_plus_AD,identity,77.42391888174184,177300,51699,0.0415647501119388,0.0161999927156648,2872.2587084873753,2843,174457,0.0160349689791314,7.284335162838218e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.63,0.0163,False,lightgbm_T_plus_AD,identity,77.72785033995781,177996,51003,0.0419795807486209,0.0162999862620993,2901.33235470863,2867,175129,0.0161071035304164,1.373790068162628e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.64,0.0164,False,lightgbm_T_plus_AD,identity,78.02916169939607,178686,50313,0.0423995125773564,0.0163999715089323,2930.4453090450784,2893,175793,0.0161904122315122,2.8491067692593134e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.65,0.0165,False,lightgbm_T_plus_AD,identity,78.32785296005659,179370,49629,0.042818190491476,0.0164999333858301,2959.593051416348,2923,176447,0.0162959246250766,6.66141698850431e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.66,0.0166,False,lightgbm_T_plus_AD,identity,78.62436080506902,180049,48950,0.0432255375618491,0.0165999552673291,2988.8053459273387,2948,177101,0.0163733205960599,4.473267089036282e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.67,0.0167,False,lightgbm_T_plus_AD,identity,78.91824855130372,180722,48277,0.0436696029016466,0.0166999402526967,3018.046602347863,2977,177745,0.0164728145992186,5.974730324376233e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.68,0.0168,False,lightgbm_T_plus_AD,identity,79.2095161987607,181389,47610,0.0441036714078601,0.0167999003476639,3047.3171241624095,3000,178389,0.0165390404048757,9.965233608438817e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.69,0.0169,False,lightgbm_T_plus_AD,identity,79.49816374743995,182050,46949,0.0445596886433504,0.0168998821004932,3076.623536394803,3032,179018,0.0166547651744026,1.1789950670956785e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.7,0.017,False,lightgbm_T_plus_AD,identity,79.78462788047109,182706,46293,0.0450013779741774,0.0169999918015624,3106.0005020962776,3071,179635,0.0168084244633454,8.198437505269052e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.71,0.0171,False,lightgbm_T_plus_AD,identity,80.06803523159489,183355,45644,0.0454378525339756,0.0170998949235809,3135.351233713189,3103,180252,0.0169234545008317,1.0507641903106937e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.72,0.0172,False,lightgbm_T_plus_AD,identity,80.3492591670706,183999,45000,0.0459320627125344,0.0171999648001956,3164.7763232711977,3134,180865,0.0170327012646807,3.5199804359481446e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.73,0.0173,False,lightgbm_T_plus_AD,identity,80.62742632063896,184636,44363,0.0464190054823733,0.0172999393380433,3194.1915996189705,3159,181477,0.0171093394570939,6.066195665579976e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.74,0.0174,False,lightgbm_T_plus_AD,identity,80.90297337542958,185267,43732,0.0468854221918677,0.0173999036734338,3223.6279538660665,3189,182078,0.017212995298677,9.632656616451185e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.75,0.0175,True,lightgbm_T_plus_AD,identity,81.17590033144249,185892,43107,0.0473769739612046,0.0174999008967629,3253.091577501065,3208,182684,0.017257332214404,9.910323701609049e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.76,0.0176,False,lightgbm_T_plus_AD,identity,81.44620718867768,186511,42488,0.0478613678481973,0.0175998774987821,3282.570752175353,3242,183269,0.0173823527834819,1.2250121787446558e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.77,0.0177,False,lightgbm_T_plus_AD,identity,81.71433063026475,187125,41874,0.0483559132659407,0.0176999808425599,3312.1089151640213,3277,183848,0.0175123580494321,1.9157440099559775e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.78,0.0178,False,lightgbm_T_plus_AD,identity,81.9793972899445,187732,41267,0.0488341562001478,0.017799910192755,3341.612740306289,3308,184424,0.0176208637845439,8.980724496010507e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.79,0.0179,False,lightgbm_T_plus_AD,identity,82.24228053397613,188334,40665,0.0493242566449984,0.0178999213185161,3371.163781601427,3343,184991,0.0177503796446738,7.868148381440233e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.8,0.018,False,lightgbm_T_plus_AD,identity,82.50254367923004,188930,40069,0.0498336252834221,0.0179998851117912,3400.718294170715,3375,185555,0.0178637590642036,1.1488820877980645e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.81,0.0181,False,lightgbm_T_plus_AD,identity,82.76062340883584,189521,39478,0.0503302987481721,0.0180998811373667,3430.307573034877,3413,186108,0.0180085584183283,1.1886263328805825e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.82,0.0182,False,lightgbm_T_plus_AD,identity,83.01651972279355,190107,38892,0.0508046129703427,0.0181999516948776,3459.938216858111,3445,186662,0.0181213737526761,4.8305122322261924e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.83,0.0183,False,lightgbm_T_plus_AD,identity,83.27023262110315,190688,38311,0.0512693542385858,0.0182999992562844,3489.590258182377,3476,187212,0.0182287296526262,7.437155093159563e-10,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.84,0.0184,False,lightgbm_T_plus_AD,identity,83.52132542063502,191263,37736,0.0517948597194204,0.0183999057599007,3519.2211753558986,3511,187752,0.0183569221438542,9.424009924166589e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.85,0.0185,False,lightgbm_T_plus_AD,identity,83.7702348045188,191833,37166,0.0523252614202949,0.0184998979561269,3548.8909246176927,3543,188290,0.018469189346984,1.0204387309448173e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.86,0.0186,False,lightgbm_T_plus_AD,identity,84.01696077275447,192398,36601,0.0528161725218554,0.0185999269270676,3578.588740913965,3571,188827,0.0185604839967151,7.30729323335233e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.87,0.0187,False,lightgbm_T_plus_AD,identity,84.26106664221241,192957,36042,0.0533568472889005,0.0186998835492211,3608.273430007057,3595,189362,0.0186310939743051,1.1645077889824162e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.88,0.0188,False,lightgbm_T_plus_AD,identity,84.50298909602225,193511,35488,0.0539094502985555,0.0187998964503017,3637.986761994336,3623,189888,0.0187224498865697,1.0354969828471616e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.89,0.0189,False,lightgbm_T_plus_AD,identity,84.74272813418399,194060,34939,0.0544421237261953,0.018899995646261,3667.73315511341,3656,190404,0.0188395341646913,4.3537389977921234e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.9,0.019,False,lightgbm_T_plus_AD,identity,84.97984707356801,194603,34396,0.0549555843924093,0.0189998660401473,3697.430931010797,3685,190918,0.01893598762609,1.3395985263772725e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.91,0.0191,False,lightgbm_T_plus_AD,identity,85.21521928043354,195142,33857,0.0554805540556218,0.0190999413966285,3727.200764020895,3714,191428,0.0190322944317471,5.8603371416027234e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.92,0.0192,False,lightgbm_T_plus_AD,identity,85.44797138852135,195675,33324,0.0560510810287178,0.0191998333944152,3756.9273994522096,3745,191930,0.0191388782419828,1.6660558472061937e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.93,0.0193,False,lightgbm_T_plus_AD,identity,85.67897676409068,196204,32795,0.0566507708972875,0.019299973236767,3786.7319489466513,3777,192427,0.0192503720617316,2.6763232904153392e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.94,0.0194,False,lightgbm_T_plus_AD,identity,85.90692535775266,196726,32273,0.0572360230155668,0.0193998586395923,3816.456590732439,3811,192915,0.0193721216311011,1.4136040767803726e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.95,0.0195,False,lightgbm_T_plus_AD,identity,86.13312721889615,197244,31755,0.0577718135724395,0.0194999436332798,3846.246882002651,3842,193402,0.0194784125245888,5.6366720149053646e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.96,0.0196,False,lightgbm_T_plus_AD,identity,86.35714566439155,197757,31242,0.0583586385348438,0.019599965310097,3876.0303398288697,3865,193892,0.019544188069196,3.4689902912027344e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.97,0.0197,False,lightgbm_T_plus_AD,identity,86.57898069423884,198265,30734,0.0589069932596605,0.019699983666455,3905.817261629701,3898,194367,0.0196605553173782,1.633354499569473e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.98,0.0198,False,lightgbm_T_plus_AD,identity,86.79863230843803,198768,30231,0.0594476323394225,0.019799877233955,3935.5819980387864,3937,194831,0.0198070111889237,1.2276604490629728e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.99,0.0199,False,lightgbm_T_plus_AD,identity,87.01653719011874,199267,29732,0.0600454970306506,0.0198998577006682,3965.3849444390503,3965,195302,0.0198979258984177,1.4229933179704668e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
2.0,0.02,True,lightgbm_T_plus_AD,identity,87.23225865615133,199761,29238,0.0606263209476084,0.019999826527072,3995.185346874448,4000,195761,0.0200239285946706,1.7347292790778626e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.75,0.0075,True,mlp_T,logistic,32.88398639295368,75304,153695,0.0125828781665035,0.0074999663270783,564.77746429431,553,74751,0.0073435674067778,3.3672921623782714e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.76,0.0076,False,mlp_T,logistic,33.52853069227377,76780,152219,0.0128260058712738,0.0075999417336366,583.5235263086234,563,76217,0.0073326387079968,5.826636333139402e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.77,0.0077,False,mlp_T,logistic,34.1678347940384,78244,150755,0.0130605769536807,0.0076999332533796,602.4735774774388,582,77662,0.0074382700270947,6.67466203323544e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.78,0.0078,False,mlp_T,logistic,34.803645430766075,79700,149299,0.0132936204450669,0.0077999379471593,621.6550543886025,609,79091,0.0076411543287327,6.205284062109352e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.79,0.0079,False,mlp_T,logistic,35.43552591932716,81147,147852,0.0135270430881851,0.0078999581296766,641.0579023488692,628,80519,0.0077390414925998,4.1870323373369156e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.8,0.008,False,mlp_T,logistic,36.06303957659204,82584,146415,0.013771403772422,0.0079999711061536,660.669613830589,651,81933,0.0078828828828828,2.8893846398814205e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.81,0.0081,False,mlp_T,logistic,36.68574971943109,84010,144989,0.0140136614502876,0.0080999653108318,680.4780857629856,676,83334,0.0080466611117724,3.4689168126531e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.82,0.0082,False,mlp_T,logistic,37.302782981585075,85423,143576,0.0142719059793873,0.0081999963613038,700.4682891716606,701,84722,0.0082062208070426,3.638696129126817e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.83,0.0083,False,mlp_T,logistic,37.914576046183605,86824,142175,0.0145142167243885,0.0082999467761753,720.6345788946517,719,86105,0.0082811204275315,5.3223824614950794e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.84,0.0084,False,mlp_T,logistic,38.52243896261556,88216,140783,0.0147547636619451,0.008399951684406,741.0101377915618,736,87480,0.0083431577038179,4.831559397532048e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.85,0.0085,False,mlp_T,logistic,39.12637173088092,89599,139400,0.0150014317831679,0.0084999550861106,761.5874757604271,759,88840,0.0084710766861237,4.491388936288254e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.86,0.0086,False,mlp_T,logistic,39.725500984720455,90971,138028,0.0152615676881277,0.0085999948530362,782.3501317755585,772,90199,0.0084862208835782,5.146963775320978e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.87,0.0087,False,mlp_T,logistic,40.319390041004546,92331,136668,0.0155201964419919,0.0086999878758456,803.2785805647023,792,91539,0.0085778340968905,1.2124154374903996e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.88,0.0088,False,mlp_T,logistic,40.908475582862806,93680,135319,0.0157560757660861,0.0087999298188956,824.3774254341454,811,92869,0.0086571306575576,7.018110434117708e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.89,0.0089,False,mlp_T,logistic,41.494067659684106,95021,133978,0.0160110184682949,0.0088999309486295,845.6803386697248,834,94187,0.0087770071878847,6.905137048783538e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.9,0.009,False,mlp_T,logistic,42.0752929052092,96352,132647,0.016265870464658,0.0089999261400975,867.1608834506832,860,95492,0.0089256061109266,7.385990240769968e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.91,0.0091,False,mlp_T,logistic,42.6525880025677,97674,131325,0.0165218376323094,0.0090999917464382,888.8325938416046,890,96784,0.0091119438130925,8.253561801022102e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.92,0.0092,False,mlp_T,logistic,43.22464290237075,98984,130015,0.0167804441267117,0.0091999457099959,910.6474261582354,907,98077,0.0091630970661925,5.429000408778417e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.93,0.0093,False,mlp_T,logistic,43.79276765400722,100285,128714,0.0170388338427527,0.0092999452968362,932.6450140932204,930,99355,0.0092735703245749,5.47031637782719e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.94,0.0094,False,mlp_T,logistic,44.356525574347486,101576,127423,0.0173076897405855,0.0093999703731189,954.8113906199328,951,100625,0.0093624478223202,2.9626881028338437e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.95,0.0095,False,mlp_T,logistic,44.9150432971323,102855,126144,0.0175749390287877,0.0094999632287904,977.1187178972366,969,101886,0.0094210296047834,3.6771209599786865e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.96,0.0096,False,mlp_T,logistic,45.46919418862091,104124,124875,0.017831134926298,0.0095999415646848,999.5843154812472,987,103137,0.0094790826322461,5.84353151301259e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.97,0.0097,False,mlp_T,logistic,46.01941493194293,105384,123615,0.0180999599786577,0.0096999737611087,1022.2220348406792,1010,104374,0.0095839975707887,2.6238891301030853e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.98,0.0098,False,mlp_T,logistic,46.56483216083913,106633,122366,0.0183686509296342,0.0097999345202784,1044.9964177008535,1033,105600,0.009687432595913,6.547972153554682e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.99,0.0099,False,mlp_T,logistic,47.10588255843912,107872,121127,0.0186428655110799,0.0098999626875,1067.928775026007,1054,106818,0.0097708395134974,3.7312499933522814e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.0,0.01,True,mlp_T,logistic,47.642129441613285,109100,119899,0.0189301378647499,0.0099999726432795,1090.997015381795,1075,108025,0.0098533455545371,2.73567204844144e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.01,0.0101,False,mlp_T,logistic,48.173136127232,110316,118683,0.0192165344144244,0.0100999829944092,1114.189724011249,1098,109218,0.0099532252801044,1.7005590767157908e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.02,0.0102,False,mlp_T,logistic,48.69890261529526,111520,117479,0.0194976290652451,0.0101999204446096,1137.4951279828629,1131,110389,0.0101416786226685,7.955539039865289e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.03,0.0103,False,mlp_T,logistic,49.219865588932706,112713,116286,0.0197943692753658,0.0102999174719409,1160.934598014877,1156,111557,0.0102561372689929,8.252805907757454e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.04,0.0104,False,mlp_T,logistic,49.73602504814431,113895,115104,0.0200805680696981,0.010399948402601,1184.5021233142518,1180,112715,0.0103604196847974,5.159739890382709e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.05,0.0105,False,mlp_T,logistic,50.24781767605972,115067,113932,0.0203530246909866,0.0104999195208258,1208.194239502869,1208,113859,0.0104982314651463,8.047917413912808e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.06,0.0106,False,mlp_T,logistic,50.75568015580854,116230,112769,0.020638119016695,0.0105999592304025,1232.0332613496903,1224,115006,0.0105308440161748,4.0769597434153766e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.07,0.0107,False,mlp_T,logistic,51.259175804261154,117383,111616,0.0209175941877442,0.0106999384354325,1255.9908733663776,1242,116141,0.0105807484899857,6.156456746134188e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.08,0.0108,False,mlp_T,logistic,51.7591779876768,118528,110471,0.0211990165047769,0.0107999590620332,1280.097547704679,1268,117260,0.0106978941684665,4.0937966733559095e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
