algorithm_family,t_model_id,t_plus_ad_model_id,n_bins,t_risk_bin,t_plus_ad_risk_bin,case_count,share_of_total,share_within_t_bin,target_default_count,observed_default_rate,bin_assignment
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,13,12,1372,0.005991292538395364,0.11982532751091703,38,0.027696793002915453,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,13,13,1500,0.0065502469443098005,0.13100436681222707,33,0.022,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,13,14,1387,0.006056795007838462,0.1211353711790393,41,0.029560201874549386,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,13,15,1420,0.006200900440613278,0.1240174672489083,63,0.044366197183098595,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,13,16,1205,0.005262031711928873,0.10524017467248908,46,0.038174273858921165,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,13,17,559,0.0024410586945794524,0.04882096069868996,24,0.04293381037567084,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,13,18,138,0.0006026227188765017,0.012052401746724891,11,0.07971014492753623,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,13,19,23,0.00010043711981275027,0.0020087336244541485,1,0.043478260869565216,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,13,20,5,2.183415648103267e-05,0.0004366812227074236,2,0.4,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,1,3,1.31004938886196e-05,0.00026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,2,13,5.676880685068494e-05,0.0011353711790393012,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,3,22,9.607028851654374e-05,0.0019213973799126639,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,4,25,0.00010917078240516334,0.002183406113537118,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,5,65,0.0002838440342534247,0.005676855895196507,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,6,95,0.0004148489731396207,0.008296943231441048,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,7,185,0.0008078637897982087,0.016157205240174673,3,0.016216216216216217,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,8,306,0.0013362503766391992,0.026724890829694325,6,0.0196078431372549,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,9,435,0.0018995716138498421,0.037991266375545854,7,0.016091954022988506,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,10,686,0.002995646269197682,0.05991266375545851,13,0.018950437317784258,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,11,899,0.003925781335289673,0.07851528384279476,14,0.01557285873192436,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,12,1083,0.004729278293791676,0.09458515283842794,39,0.036011080332409975,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,13,1451,0.00633627221079568,0.12672489082969432,44,0.030323914541695383,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,14,1572,0.006864658797636671,0.13729257641921397,36,0.022900763358778626,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,15,1593,0.006956362254857008,0.13912663755458515,49,0.030759573132454487,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,16,1564,0.006829724147267019,0.1365938864628821,59,0.037723785166240406,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,17,1079,0.0047118109686068495,0.094235807860262,62,0.057460611677479144,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,18,304,0.0013275167140467863,0.026550218340611352,15,0.049342105263157895,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,19,64,0.0002794772029572182,0.0055895196506550214,5,0.078125,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,14,20,6,2.62009877772392e-05,0.0005240174672489083,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,1,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,2,8,3.493465036965227e-05,0.0006986899563318777,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,3,12,5.24019755544784e-05,0.0010480349344978166,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,4,18,7.860296333171761e-05,0.0015720524017467249,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,5,27,0.00011790444499757641,0.0023580786026200875,1,0.037037037037037035,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,6,49,0.00021397473351412015,0.004279475982532751,1,0.02040816326530612,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,7,110,0.0004803514425827187,0.00960698689956332,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,8,163,0.000711793501281665,0.014235807860262009,3,0.018404907975460124,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,9,270,0.001179044449975764,0.023580786026200874,2,0.007407407407407408,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,10,453,0.0019781745771815596,0.03956331877729258,10,0.02207505518763797,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,11,649,0.0028340735112380405,0.05668122270742358,14,0.02157164869029276,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,12,851,0.00371617343307176,0.07432314410480349,15,0.01762632197414806,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,13,1131,0.00493888619600959,0.09877729257641922,31,0.027409372236958444,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,14,1500,0.0065502469443098005,0.13100436681222707,59,0.03933333333333333,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,15,1697,0.007410512709662488,0.14820960698689956,48,0.02828520919269299,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,16,1849,0.00807427106668588,0.16148471615720525,87,0.04705246078961601,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,17,1703,0.007436713697439727,0.14873362445414848,82,0.048150322959483266,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,18,812,0.003545867012519705,0.07091703056768558,51,0.06280788177339902,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,19,134,0.0005851553936916755,0.011703056768558952,5,0.03731343283582089,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,15,20,14,6.113563814689147e-05,0.001222707423580786,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,1,1,4.366831296206534e-06,8.733624454148471e-05,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,2,3,1.31004938886196e-05,0.00026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,3,6,2.62009877772392e-05,0.0005240174672489083,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,4,10,4.366831296206534e-05,0.0008733624454148472,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,5,26,0.00011353761370136988,0.0022707423580786024,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,6,28,0.00012227127629378293,0.002445414847161572,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,7,57,0.00024890938388377244,0.004978165938864629,1,0.017543859649122806,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,8,74,0.0003231455159192835,0.006462882096069869,2,0.02702702702702703,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,9,139,0.0006069895501727082,0.012139737991266376,2,0.014388489208633094,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,10,243,0.0010611400049781877,0.021222707423580785,6,0.024691358024691357,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,11,418,0.001825335481814331,0.03650655021834061,7,0.01674641148325359,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,12,723,0.003157219027157324,0.06314410480349344,11,0.015214384508990318,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,13,832,0.003633203638443836,0.07266375545851528,20,0.02403846153846154,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,14,1207,0.0052707653745212866,0.10541484716157205,38,0.03148301574150787,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,15,1563,0.006825357315970812,0.1365065502183406,47,0.030070377479206652,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,16,1886,0.008235843824645522,0.1647161572052402,92,0.04878048780487805,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,17,2127,0.009288250167031296,0.185764192139738,105,0.04936530324400564,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,18,1672,0.007301341927257324,0.14602620087336243,104,0.06220095693779904,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,19,412,0.0017991344940370918,0.0359825327510917,32,0.07766990291262135,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,16,20,23,0.00010043711981275027,0.0020087336244541485,2,0.08695652173913043,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,1,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,2,3,1.31004938886196e-05,0.00026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,3,1,4.366831296206534e-06,8.733624454148471e-05,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,4,5,2.183415648103267e-05,0.0004366812227074236,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,5,10,4.366831296206534e-05,0.0008733624454148472,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,6,14,6.113563814689147e-05,0.001222707423580786,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,7,23,0.00010043711981275027,0.0020087336244541485,1,0.043478260869565216,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,8,38,0.00016593958925584828,0.003318777292576419,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,9,74,0.0003231455159192835,0.006462882096069869,2,0.02702702702702703,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,10,123,0.0005371202494334036,0.01074235807860262,2,0.016260162601626018,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,11,222,0.0009694365477578504,0.019388646288209608,4,0.018018018018018018,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,12,396,0.0017292651932977873,0.034585152838427946,3,0.007575757575757576,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,13,603,0.00263319927161254,0.05266375545851528,26,0.04311774461028192,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,14,831,0.0036288368071476294,0.0725764192139738,27,0.032490974729241874,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,15,1192,0.005205262905078188,0.10410480349344978,48,0.040268456375838924,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,16,1691,0.007384311721885249,0.14768558951965066,72,0.04257835600236547,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,17,2271,0.009917073873685038,0.19834061135371178,108,0.047556142668428,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,18,2625,0.011462932152542151,0.2292576419213974,165,0.06285714285714286,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,19,1266,0.0055284084209974715,0.11056768558951965,103,0.08135860979462875,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,17,20,62,0.0002707435403648051,0.005414847161572052,10,0.16129032258064516,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,1,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,2,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,3,4,1.7467325184826136e-05,0.00034934497816593884,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,4,3,1.31004938886196e-05,0.00026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,5,2,8.733662592413068e-06,0.00017467248908296942,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,6,5,2.183415648103267e-05,0.0004366812227074236,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,7,9,3.9301481665858805e-05,0.0007860262008733624,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,8,21,9.17034572203372e-05,0.001834061135371179,2,0.09523809523809523,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,9,28,0.00012227127629378293,0.002445414847161572,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,10,70,0.00030567819073445735,0.00611353711790393,1,0.014285714285714285,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,11,78,0.0003406128411041096,0.006812227074235808,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,12,178,0.000777295970724763,0.01554585152838428,6,0.033707865168539325,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,13,268,0.001170310787383351,0.023406113537117905,7,0.026119402985074626,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,14,488,0.0021310136725487885,0.04262008733624454,25,0.05122950819672131,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,15,812,0.003545867012519705,0.07091703056768558,34,0.04187192118226601,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,16,1204,0.005257664880632666,0.10515283842794759,64,0.053156146179401995,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,17,1950,0.00851532102760274,0.1703056768558952,113,0.05794871794871795,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,18,2986,0.01303935825047271,0.2607860262008734,180,0.06028131279303416,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,19,3003,0.01311359438250822,0.2622707423580786,255,0.08491508491508491,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,18,20,341,0.001489089472006428,0.029781659388646287,32,0.093841642228739,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,1,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,2,1,4.366831296206534e-06,8.733624454148471e-05,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,3,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,4,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,5,4,1.7467325184826136e-05,0.00034934497816593884,1,0.25,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,6,1,4.366831296206534e-06,8.733624454148471e-05,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,7,1,4.366831296206534e-06,8.733624454148471e-05,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,8,2,8.733662592413068e-06,0.00017467248908296942,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,9,7,3.056781907344573e-05,0.000611353711790393,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,10,13,5.676880685068494e-05,0.0011353711790393012,1,0.07692307692307693,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,11,30,0.000131004938886196,0.0026200873362445414,1,0.03333333333333333,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,12,51,0.00022270839610653322,0.00445414847161572,2,0.0392156862745098,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,13,79,0.0003449796724003162,0.006899563318777293,2,0.02531645569620253,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,14,160,0.0006986930073930454,0.013973799126637555,5,0.03125,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,15,297,0.0012969488949733405,0.02593886462882096,14,0.04713804713804714,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,16,589,0.0025720636334656483,0.051441048034934496,30,0.050933786078098474,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,17,1093,0.004772946606753741,0.09545851528384279,58,0.053064958828911254,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,18,2185,0.009541526382211276,0.19082969432314412,163,0.07459954233409612,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
